"t","p","padj"
"205792_at",5.4120359473363,1.0922852935853e-06,4.00073725875325e-06
"200989_at",5.4113115573217,3.22421847984672e-07,1.27339672088169e-06
"222240_s_at",5.40716185568035,3.13275296813036e-07,1.23919587615008e-06
"209341_s_at",5.40570834521365,3.23628116620382e-07,1.27772017841003e-06
"202789_at",5.40439078900579,3.19020604299901e-07,1.26061575229135e-06
"226702_at",5.40430230597677,3.1610942634299e-07,1.24954335373378e-06
"1555725_a_at",5.40370792207957,5.20744933966099e-07,1.99775899876475e-06
"226297_at",5.40290228394479,3.24159191962088e-07,1.27915540549753e-06
"229580_at",5.40279027386753,5.13602429273726e-07,1.97234011362444e-06
"206987_x_at",5.40211362613121,3.90668864131124e-07,1.52604505630319e-06
"201889_at",5.40073565166118,3.21551314193364e-07,1.27017760416878e-06
"228875_at",5.4003303493346,4.08165459649521e-07,1.58929165629938e-06
"232903_at",5.3983987249146,6.51261405163008e-07,2.46828395870402e-06
"216565_x_at",5.39639740859757,3.09142929002935e-07,1.22433001953211e-06
"239903_at",5.39609233222555,5.80249822691384e-07,2.21306605980029e-06
"207978_s_at",5.39437080857488,6.58498644269997e-07,2.49406225396324e-06
"228007_at",5.39305408354653,3.09874979471554e-07,1.22680495329939e-06
"1552717_s_at",5.39103597747829,6.88267652503227e-07,2.59779071280181e-06
"226306_at",5.39075752613675,3.90139338096739e-07,1.52454551449064e-06
"219284_at",5.39060578689906,3.15226127325204e-07,1.24648204318528e-06
"206853_s_at",5.3903960069085,3.1387417220957e-07,1.24135039995092e-06
"201836_s_at",5.38899473008023,3.66427442748768e-07,1.43629774452765e-06
"230121_at",5.3841096278719,4.85623982428344e-07,1.87117194979078e-06
"215462_at",5.3840871799348,4.13313585848897e-07,1.60715128297068e-06
"239901_at",5.38364290542407,5.45681235700227e-07,2.08747909491269e-06
"212190_at",5.38227625089757,3.32235279724405e-07,1.30876928302856e-06
"227915_at",5.38163584747316,9.16922901372691e-07,3.40306031601665e-06
"206116_s_at",5.38159811835304,3.82733385446581e-07,1.49688229625735e-06
"217502_at",5.37866330811081,6.26655861979176e-07,2.37778316880535e-06
"210972_x_at",5.37633344286727,3.51476228096271e-07,1.38147589704632e-06
"205347_s_at",5.37513626830193,6.19280196587203e-07,2.35213504849697e-06
"233249_at",5.3723171041912,9.54569722554474e-07,3.5336205520713e-06
"234989_at",5.36930503755517,3.58735955906231e-07,1.408559848812e-06
"212254_s_at",5.36688893753076,4.26149850215427e-07,1.65481689038385e-06
"214696_at",5.36683263572584,3.92880877471315e-07,1.53355701837184e-06
"206171_at",5.36672693519528,7.6122827564511e-07,2.85622726033747e-06
"201212_at",5.36482535147302,4.80252086446356e-07,1.85234313504225e-06
"224831_at",5.36366857126824,4.56444604921409e-07,1.76557182680544e-06
"244677_at",5.36133635416932,7.91330197398604e-07,2.96383246296324e-06
"228201_at",5.36005557012541,3.60049051399117e-07,1.41298893492015e-06
"224884_at",5.35882988095996,4.03527780365729e-07,1.57257048727519e-06
"219901_at",5.358418991706,4.67867296833837e-07,1.80700922417966e-06
"229160_at",5.3583931017877,1.19968882341219e-06,4.36480907428266e-06
"239135_at",5.3573772201912,3.92914141545035e-07,1.53355701837184e-06
"204979_s_at",5.35673000458062,8.8175314282948e-07,3.28424007647155e-06
"AFFX-HUMISGF3A/M97935_MB_at",5.35520711339676,4.40375088460949e-07,1.70629515327713e-06
"224641_at",5.35401653638041,3.8772636700647e-07,1.51615109843763e-06
"201781_s_at",5.35056004465218,4.11913118821196e-07,1.60197761255932e-06
"208922_s_at",5.34765142984921,4.17522154722982e-07,1.6229650219994e-06
"206858_s_at",5.34683123222646,3.9258290969816e-07,1.53304797626888e-06
"242541_at",5.34538593353521,8.20910112607123e-07,3.06659669043238e-06
"223063_at",5.34499049715659,4.78784983187932e-07,1.8473066829436e-06
"202116_at",5.3440781788303,4.85193905439647e-07,1.86982938184153e-06
"208030_s_at",5.34349748735544,4.9281744683864e-07,1.89570003106238e-06
"221954_at",5.34292531070751,4.32026663355485e-07,1.67508154237865e-06
"1566079_at",5.34147521763848,5.90739944211906e-07,2.25045191987446e-06
"55065_at",5.34042613989702,4.305408460169e-07,1.66988602816682e-06
"204992_s_at",5.33746707178481,4.18686639438559e-07,1.62693927775048e-06
"232020_at",5.33310244893677,6.02321273464145e-07,2.29190299487445e-06
"228153_at",5.33262821287133,5.09577571526395e-07,1.95786866644339e-06
"241470_x_at",5.33252484246761,4.60397490379785e-07,1.77905917364066e-06
"235000_at",5.32984795881841,9.02707136729796e-07,3.35519337106824e-06
"1556352_at",5.32688557785517,4.36256865916659e-07,1.69091064479425e-06
"214211_at",5.32492878383268,4.6516344793322e-07,1.79717247773524e-06
"234951_s_at",5.32335778654823,1.0008686260482e-06,3.6895049319784e-06
"205082_s_at",5.32305405486271,7.19610544126736e-07,2.70983891682582e-06
"210321_at",5.32222735124514,7.48354501951996e-07,2.80976445216501e-06
"232129_s_at",5.3210617467715,5.16033853941909e-07,1.98101296628085e-06
"212236_x_at",5.31924170751337,8.44550943594113e-07,3.1513115446621e-06
"223278_at",5.31814419808455,8.25369223502909e-07,3.08224870795486e-06
"225961_at",5.31786739339945,6.0618544439666e-07,2.306223460634e-06
"204596_s_at",5.31548604355833,7.26180184723568e-07,2.73233198139048e-06
"243606_at",5.31515230853178,6.13490837666961e-07,2.33246690821487e-06
"204462_s_at",5.31184579951717,4.48836337043571e-07,1.73790340275721e-06
"207075_at",5.3094068950888,7.11958469315027e-07,2.68322936032945e-06
"242767_at",5.30895120190385,1.38169005720361e-06,4.98187143893802e-06
"AFFX-HSAC07/X00351_5_at",5.30797342516902,4.65251767730722e-07,1.79721053066904e-06
"238327_at",5.30553439502144,5.56874044826604e-07,2.12674441365078e-06
"242234_at",5.30463948265354,9.73076466178365e-07,3.59283738592344e-06
"225048_at",5.30303947201671,5.20480572058241e-07,1.99739896094233e-06
"1569603_at",5.30223682227197,1.39177248442261e-06,5.01506689910808e-06
"241879_at",5.30096721778129,6.25019392711892e-07,2.37235981956919e-06
"209365_s_at",5.30021733114992,6.50452677709736e-07,2.46562689135817e-06
"221491_x_at",5.29816423096798,5.45608345677019e-07,2.08747909491269e-06
"223235_s_at",5.29723379092973,5.23184732861021e-07,2.00577501451556e-06
"221208_s_at",5.29704145312033,4.83604953530296e-07,1.86464718025326e-06
"211651_s_at",5.29659091128896,4.85958078534953e-07,1.87214430154517e-06
"240137_at",5.29649260150486,9.70551292423573e-07,3.58409162373059e-06
"226982_at",5.29489574226657,5.21300960861264e-07,1.99922235542624e-06
"201963_at",5.29401627255882,4.88256284144569e-07,1.88036550794738e-06
"205031_at",5.29321145459526,9.23087995826053e-07,3.42538632022101e-06
"240232_at",5.29171831019343,1.07333354444501e-06,3.94014396031799e-06
"212253_x_at",5.29018099606823,6.31782702828704e-07,2.39644240524773e-06
"210564_x_at",5.28830431754238,5.1441597119604e-07,1.97513310784625e-06
"229339_at",5.28814682816244,1.59666299952066e-06,5.68626538299203e-06
"227514_at",5.28562147260544,5.22870697887651e-07,2.00490667900902e-06
"230800_at",5.28504139427053,6.62722951772641e-07,2.50840253915862e-06
"209216_at",5.28289568846331,5.59270284779085e-07,2.13518375267468e-06
"214748_at",5.28172564166853,7.02774267344542e-07,2.64992411014028e-06
"225613_at",5.28018844790548,5.71530282311846e-07,2.18126279883156e-06
"223301_s_at",5.27806959890867,5.40042376479909e-07,2.06728907713845e-06
"242051_at",5.27502721760032,5.85440350197942e-07,2.23100504834999e-06
"226463_at",5.2721760107531,5.90525597241971e-07,2.25000960799083e-06
"204803_s_at",5.27186520002159,7.81352332227256e-07,2.92789798183914e-06
"220924_s_at",5.27074536213441,5.83923296132646e-07,2.22596458910219e-06
"205577_at",5.26986123075526,1.46367969140849e-06,5.24447058390623e-06
"227418_at",5.26516887111781,5.54113520698102e-07,2.11761421067055e-06
"204392_at",5.26467381888763,6.74749274498401e-07,2.55139221294979e-06
"222918_at",5.26457909906568,1.39473013619957e-06,5.02335340609824e-06
"235094_at",5.26015924054785,6.74428260579356e-07,2.55059948019303e-06
"211339_s_at",5.2544692286763,8.8083552496808e-07,3.28135589270396e-06
"202295_s_at",5.25420844067667,6.00604760526449e-07,2.28613110027211e-06
"203812_at",5.25207032059184,1.14518783916524e-06,4.18246485096498e-06
"206448_at",5.25105520642006,1.79880989718026e-06,6.35970099955532e-06
"226109_at",5.24976305001776,6.12854747666999e-07,2.33043537868459e-06
"222433_at",5.24973095740158,5.9294117186039e-07,2.25846194231141e-06
"201470_at",5.24879708073115,6.30020903184443e-07,2.39015549869692e-06
"204837_at",5.24478783003359,6.67535287944061e-07,2.52536516349237e-06
"226380_at",5.24421300095312,6.82353555297231e-07,2.57674253536232e-06
"235175_at",5.24100472158391,1.10612166703446e-06,4.04623934516695e-06
"1570259_at",5.23921619901969,1.10048247499952e-06,4.02818445339845e-06
"231849_at",5.23740987566048,8.66959789639678e-07,3.23229367770105e-06
"210036_s_at",5.23734791882308,1.16489119018674e-06,4.24900508502102e-06
"205514_at",5.23701909582884,7.21818038767885e-07,2.7163651892706e-06
"1557543_at",5.23618104922125,9.40790837486452e-07,3.48543069410421e-06
"208328_s_at",5.23430579199181,9.85320698855507e-07,3.63570162169932e-06
"218041_x_at",5.23334952458664,7.16928087772704e-07,2.70018154814311e-06
"227361_at",5.23238630330839,8.90986037245864e-07,3.31539451032364e-06
"215075_s_at",5.23202367160965,7.01850140218537e-07,2.64687531062492e-06
"226759_at",5.23143234428541,1.07596060626728e-06,3.94725705035071e-06
"241484_x_at",5.23025441718679,9.923552609696e-07,3.65988929822653e-06
"217540_at",5.22816994724218,8.30782035450594e-07,3.10145084888752e-06
"224701_at",5.22603180261804,7.71103093454306e-07,2.890910811816e-06
"230418_s_at",5.22359361844918,1.47250015347671e-06,5.27112707331619e-06
"230383_x_at",5.22270042862183,7.1446172813347e-07,2.69177775282791e-06
"214099_s_at",5.22244604470229,9.68270671179283e-07,3.57682309387405e-06
"227929_at",5.21997381001947,8.34088641660947e-07,3.11328750977195e-06
"226728_at",5.2198930538674,6.78729958447427e-07,2.56475041054635e-06
"225572_at",5.21883548784039,6.82877306990862e-07,2.57829524596303e-06
"200678_x_at",5.21803314703452,7.12487888162093e-07,2.68478284017381e-06
"229796_at",5.21801201569887,1.23010232927736e-06,4.47049089930807e-06
"204821_at",5.21770918764844,6.88258956475826e-07,2.59779071280181e-06
"213371_at",5.21682569907266,2.35606585884317e-06,8.19951016032291e-06
"203348_s_at",5.21476951865715,9.43586460081668e-07,3.4952224964015e-06
"235408_x_at",5.21210249961536,9.15832066857986e-07,3.39956269485388e-06
"207339_s_at",5.21149168356374,7.5483822579187e-07,2.83364364617459e-06
"236754_at",5.21096199202385,7.62153260898468e-07,2.85922950603728e-06
"209083_at",5.20983975743001,7.90398013078357e-07,2.96082526881479e-06
"220975_s_at",5.2064054087173,7.19752295822187e-07,2.70992714634482e-06
"235173_at",5.20607130440764,2.06523275676083e-06,7.25571802854629e-06
"1553696_s_at",5.20588753944092,7.95546483970452e-07,2.97913687416208e-06
"223625_at",5.2040583691393,8.44923606156338e-07,3.15218852448259e-06
"202695_s_at",5.1993864493977,9.43852012961177e-07,3.49564079121116e-06
"226810_at",5.19869027850109,8.50438805899071e-07,3.17173098379847e-06
"1559942_at",5.19855476904109,1.53688862995445e-06,5.48703979607898e-06
"230326_s_at",5.19811640219602,7.46931899796991e-07,2.80488298098877e-06
"222221_x_at",5.19786734633773,9.35566883116424e-07,3.46888268156313e-06
"203508_at",5.19744868795623,9.67617934112683e-07,3.57556527024569e-06
"201552_at",5.19710684862557,8.12840060340348e-07,3.03843249583401e-06
"211356_x_at",5.19587673880246,9.37680872831406e-07,3.47503317644947e-06
"238185_at",5.19499567287126,1.59188439123286e-06,5.67012880441776e-06
"239102_s_at",5.19335945391004,1.18572056093864e-06,4.3194779715568e-06
"213438_at",5.19231771650112,1.43560939615654e-06,5.15437560748916e-06
"228551_at",5.19073047192377,7.80144207661428e-07,2.92384925348874e-06
"233386_at",5.187709965319,1.34357656213067e-06,4.85438302610485e-06
"208760_at",5.18410652026677,9.08650941739559e-07,3.37454718966452e-06
"235311_at",5.18393319852495,9.06457590781739e-07,3.36810419572578e-06
"210471_s_at",5.18179772859654,2.30275151015796e-06,8.03105190149958e-06
"218332_at",5.17986549917188,2.72319681282775e-06,9.37603376491191e-06
"205691_at",5.17921743565824,1.20299681715366e-06,4.3761493175461e-06
"205798_at",5.17856476816244,9.06474883746832e-07,3.36810419572578e-06
"222900_at",5.17666361799348,1.29339606377854e-06,4.68268258753081e-06
"217529_at",5.17201507440902,1.05456650270544e-06,3.87622157141113e-06
"228083_at",5.16978209368572,9.70023298162453e-07,3.58271949650293e-06
"219568_x_at",5.16866294735331,1.67272726990918e-06,5.93684684065239e-06
"235756_at",5.16749517054653,1.31577800396971e-06,4.75920145687276e-06
"226441_at",5.16695720460473,9.02416080973683e-07,3.3546559815842e-06
"229138_at",5.16587998099734,9.29029647317152e-07,3.44575967813842e-06
"209584_x_at",5.16129810074129,8.79626693404743e-07,3.27791899756733e-06
"201288_at",5.1608020327803,8.925522751432e-07,3.32014369946479e-06
"230336_at",5.15950469038338,1.01838270967186e-06,3.75008598018201e-06
"204683_at",5.15936040280671,1.15821736796015e-06,4.22533488027895e-06
"229518_at",5.1575800575617,2.51093473301233e-06,8.68962499096122e-06
"208594_x_at",5.15517534808966,1.72964901648349e-06,6.12463689309235e-06
"212582_at",5.1543156180574,9.07328136303765e-07,3.37018104212863e-06
"235392_at",5.15168551814894,9.79117537919204e-07,3.61397727171048e-06
"219511_s_at",5.14990405989001,1.05053637389455e-06,3.86259022588106e-06
"235202_x_at",5.14964314981157,1.19113599963156e-06,4.33713637512904e-06
"1555894_s_at",5.14908062208108,1.44124879335101e-06,5.17219071045412e-06
"202464_s_at",5.14689734321426,1.03829688785524e-06,3.82071234295447e-06
"205522_at",5.1468782444162,1.15808511915794e-06,4.22533488027895e-06
"204845_s_at",5.14277341913266,1.47154065024075e-06,5.26912905894657e-06
"238551_at",5.14262257799605,1.10153521938895e-06,4.03120985728114e-06
"227811_at",5.13884099646818,1.08072394059207e-06,3.96346203544918e-06
"205795_at",5.1376128563699,1.29029236515903e-06,4.67292315610963e-06
"201153_s_at",5.13598981926312,1.19904382873801e-06,4.36315551471032e-06
"224359_s_at",5.13573323669557,1.12167458472181e-06,4.0998584446032e-06
"239287_at",5.13430078508973,2.00730404381476e-06,7.0597795631894e-06
"213073_at",5.13422210823292,1.09508449763954e-06,4.009707473931e-06
"236121_at",5.12982449295389,1.53073095449359e-06,5.46590755390812e-06
"200921_s_at",5.12832479290613,1.06387175316192e-06,3.90728908958747e-06
"235061_at",5.12679328531681,1.10502933423917e-06,4.04288927189771e-06
"244008_at",5.12660970822402,1.02830697448781e-06,3.7845596395138e-06
"243006_at",5.12327413176198,1.64352029144705e-06,5.83861412052301e-06
"218852_at",5.12244940534619,1.06212547224749e-06,3.90150115330944e-06
"228056_s_at",5.12215273679046,1.68053999379259e-06,5.95995780084109e-06
"226625_at",5.12066601718242,1.11330363070791e-06,4.07121077025439e-06
"223176_at",5.12007778763095,1.06907431209682e-06,3.92513769957576e-06
"225549_at",5.11989574548128,1.06207160993294e-06,3.90150115330944e-06
"227769_at",5.1197827137344,1.2379101499736e-06,4.4945872170015e-06
"213230_at",5.11609671529616,1.09399014866428e-06,4.00634096176174e-06
"204049_s_at",5.11531175473271,1.07895274367815e-06,3.95760004619804e-06
"235343_at",5.11498225332514,1.17954515778032e-06,4.29903290080246e-06
"208096_s_at",5.11399716007091,2.07898890392894e-06,7.30180691100821e-06
"227404_s_at",5.11251371609788,1.15626879504602e-06,4.22024290246039e-06
"242714_at",5.11135137642366,2.1771974155325e-06,7.62918488493588e-06
"214068_at",5.10697571115987,2.33379381518771e-06,8.12693929591669e-06
"202175_at",5.10034869738866,1.46262361472779e-06,5.24314738583668e-06
"203973_s_at",5.10025551740612,1.26327271628656e-06,4.58029100706403e-06
"223846_at",5.09928564933564,1.58775966451313e-06,5.65631662721175e-06
"224840_at",5.0992206766318,1.25314711403776e-06,4.54702603815064e-06
"235482_at",5.09915464662656,1.42285453224115e-06,5.11419293030743e-06
"220254_at",5.09835809422931,1.69182856224575e-06,5.99813460698365e-06
"236404_at",5.09803484002644,1.455726442443e-06,5.22169188900111e-06
"212993_at",5.09675650222397,1.89374260351451e-06,6.67781167795116e-06
"218812_s_at",5.09656454075888,1.46888774762247e-06,5.26148515542658e-06
"209071_s_at",5.09493817997994,1.67916420797593e-06,5.9560009068101e-06
"202143_s_at",5.09471552731383,1.25256192105099e-06,4.5456228296357e-06
"206472_s_at",5.09299622835679,1.41396445073462e-06,5.084633037396e-06
"238932_at",5.09228412341662,1.53015844997902e-06,5.46471526272719e-06
"225576_at",5.0918999956668,1.24197157181302e-06,4.50861862565124e-06
"206090_s_at",5.09132922539081,1.19894274258169e-06,4.36315551471032e-06
"203288_at",5.08850193950912,1.27479589411193e-06,4.61972315867809e-06
"211354_s_at",5.08779014815418,1.62242848187198e-06,5.76995023607361e-06
"1560754_at",5.08750428145035,1.57415367053578e-06,5.61133720097758e-06
"228724_at",5.08489868365117,2.3067311455826e-06,8.04248187353911e-06
"231807_at",5.08466564181959,1.51185399393749e-06,5.40355680760772e-06
"206022_at",5.08226345984455,2.95053749480907e-06,1.0101070290525e-05
"203336_s_at",5.08120667219699,1.27107039599308e-06,4.60768048107464e-06
"232098_at",5.08114470062996,1.39110782672372e-06,5.01346066962288e-06
"206306_at",5.07953584976546,3.52229989932456e-06,1.19033550540623e-05
"201444_s_at",5.07952263314041,1.42032195975489e-06,5.10669291118778e-06
"215016_x_at",5.07888809556228,1.39283211413682e-06,5.01809562845297e-06
"225239_at",5.07845660571443,1.34876802846458e-06,4.87083477703e-06
"201694_s_at",5.07717225396314,1.39311837587339e-06,5.01833755310289e-06
"237206_at",5.07690801401716,2.89988892694214e-06,9.94402696417963e-06
"1552275_s_at",5.07479860314489,1.37049128613773e-06,4.94227081190559e-06
"227444_at",5.07475837592493,1.32924553727778e-06,4.80639572786121e-06
"231911_at",5.06877384017323,3.70668313210492e-06,1.24734298816631e-05
"225207_at",5.06460127835597,1.42724491390363e-06,5.12836370617114e-06
